PaPlantsID,BeekeeperID,BeeKeeperStatus,LocationID,ColonyCount,AnnualColonyLoss,WinterColonyLoss,PerTotLoss,PerWinLoss,FallMiteCount,MiteNotes,CountyName,TownshipName,EffectiveStartDate,EffectiveEndDate,LastInspectionDate,YardType,Orientation,MixInd,StateCode,City,ZipCode,X_if_no_2017_Reg
00081A,1486,Closed,00081A-1,2,3,3,0.6,0.6,NA,,Franklin,Sheldon Town,1/1/01 0:00,,,Permanent,,N,VT,Sheldon,5450,
00081Y,1523,Active,00081Y-1,25,NA,NA,NA,NA,NA,,Franklin,Swanton Town,1/1/01 0:00,,10/29/14 0:00,Permanent,,N,VT,Swanton,0,
00081Y,1523,Active,00081Y-2,25,NA,NA,NA,NA,NA,,Franklin,Saint Albans Town,1/1/01 0:00,,10/29/14 0:00,Permanent,,N,VT,St. Albans Twn,5478,
00081Y,1523,Active,00081Y-5,25,NA,NA,NA,NA,NA,,Franklin,Saint Albans Town,1/1/01 0:00,,10/29/14 0:00,Permanent,,N,VT,St. Albans Twn,5478,
00081Y,1523,Active,00081Y-6,25,NA,NA,NA,NA,NA,,Franklin,Saint Albans Town,1/1/01 0:00,,11/2/11 0:00,Permanent,,N,VT,St. Albans Twn,0,
00081Y,1523,Active,00081Y-7,25,NA,NA,NA,NA,NA,,Franklin,Highgate Town,1/1/01 0:00,,7/13/15 0:00,Permanent,,N,VT,Swanton,5488,
00081Y,1523,Active,00081Y-8,25,NA,NA,NA,NA,NA,,Franklin,Georgia Town,1/1/01 0:00,,7/13/15 0:00,Permanent,,N,VT,Georgia,5478,
00081Y,1523,Active,00081Y-9,25,NA,NA,NA,NA,NA,,Franklin,Highgate Town,1/1/01 0:00,,10/3/13 0:00,Permanent,,N,VT,Highgate,0,
00081Y,1523,Active,00081Y-10,90,NA,NA,NA,NA,NA,,Franklin,Swanton Town,1/1/01 0:00,,7/3/17 0:00,Permanent,,N,VT,Swanton,0,
00081Y,1523,Active,00081Y-11,25,NA,NA,NA,NA,NA,,Franklin,Saint Albans Town,1/1/01 0:00,,10/3/13 0:00,Permanent,,N,VT,St. Albans Twn,5478,
00081Y,1523,Active,00081Y-12,52,NA,NA,NA,NA,NA,,Franklin,Saint Albans Town,1/1/00 0:00,,5/3/16 0:00,Permanent,,N,VT,St. Albans,5478,
00081Y,1523,Active,00081Y-13,25,NA,NA,NA,NA,NA,,Franklin,Saint Albans Town,3/1/13 0:00,,10/29/14 0:00,Permanent,,N,VT,St. Albans,5478,
00081Y,1523,Active,00081Y-14,50,NA,NA,NA,NA,NA,,Franklin,Saint Albans Town,4/1/13 0:00,,4/24/13 0:00,Migratory,,N,VT,St. Albans,5478,
00081Y,1523,Active,00081Y-15,25,NA,NA,NA,NA,NA,,Franklin,Highgate Town,9/2/15 0:00,,,Permanent,,N,VT,,,
00081Y,1523,Active,00081Y-16,25,NA,NA,NA,NA,NA,,Franklin,,9/2/15 0:00,,,Permanent,,N,VT,Fairfax,5454,
00081Y,1523,Active,00081Y-17,25,NA,NA,NA,NA,NA,,Franklin,Saint Albans Town,9/2/15 0:00,,,Permanent,,N,VT,,,
00081Y,1523,Active,00081Y-18,20,NA,NA,NA,NA,NA,,Franklin,Fairfax Town,9/2/15 0:00,,,Permanent,,N,VT,,,
00081Y,1523,Active,00081Y-19,30,NA,NA,NA,NA,NA,,Franklin,Highgate Town,9/2/15 0:00,,,Permanent,,N,VT,,,
00081Y,1523,Active,00081Y-20,500,NA,NA,NA,NA,NA,,Franklin,,9/2/15 0:00,,7/3/17 0:00,Permanent,,N,VT,Saint Albans City,5478,
00081Y,1523,Active,00081Y-21,50,NA,NA,NA,NA,NA,,Franklin,Franklin Town,9/2/15 0:00,,,Permanent,,N,VT,Franklin,5457,
00081Y,1523,Active,00081Y-22,25,NA,NA,NA,NA,NA,,Franklin,Swanton Town,7/27/17 0:00,,,Permanent,,N,VT,Swanton,0,
00084K,1640,Active,00084K-2,1,1,1,0.5,0.5,NA,,Caledonia,Peacham Town,6/12/15 0:00,,,Permanent,,N,VT,Peacham,5862,
00084K,1640,Active,00084K-3,1,0,NA,0,NA,NA,,Caledonia,Saint Johnsbury Town,10/14/16 0:00,,,Permanent,,N,VT,St Johnsbury,5819,
00084K,1640,Active,00084K-1,0,NA,NA,NA,NA,NA,,Caledonia,Saint Johnsbury Town,1/1/01 0:00,6/1/15 0:00,6/20/02 0:00,Permanent,,N,VT,St. Johnsbury,5819,
858,1673,Active,000858-1,3,4,4,0.571428571,0.571428571,0,"<I had NO mites on my bottom board. This past summer (2016) so, I did not treat for mites. Previous years mite load was ~100-200 on the bottom board after sugar application>",Chittenden,Richmond Town,1/1/01 0:00,,8/1/01 0:00,Permanent,,N,VT,Richmond,5477,
00086V,1744,Active,00086V-1,0,NA,NA,NA,NA,NA,,Orange,Newbury Town,1/1/01 0:00,,5/4/94 0:00,Permanent,,N,VT,Newbury,5051,
892,1875,Active,000892-1,2,1,1,0.333333333,0.333333333,NA,<low-used oxalic acid late fall>,Lamoille,Elmore Town,1/1/01 0:00,,7/29/04 0:00,Permanent,,N,VT,Lake Elmore,5657,
897,1892,Active,000897-1,1,1,1,0.5,0.5,NA,,Lamoille,,1/1/01 0:00,,9/27/16 0:00,Permanent,,N,VT,Belvidere,5442,
0007WB,2046,Active,0007WB-1,15,NA,NA,NA,NA,NA,,Addison,Lincoln Town,1/1/01 0:00,,6/1/06 0:00,Permanent,,N,VT,Lincoln,5443,
0007WB,2046,Active,0007WB-2,26,NA,NA,NA,NA,NA,,Addison,Addison Town,1/1/01 0:00,,10/26/11 0:00,Permanent,,N,VT,Addison,5491,
0007WB,2046,Active,0007WB-3,132,NA,NA,NA,NA,NA,,Addison,Bridport Town,1/1/01 0:00,,10/20/14 0:00,Permanent,,N,VT,Bridport,5000,
0007WB,2046,Active,0007WB-4,44,NA,NA,NA,NA,NA,,Addison,Middlebury Town,1/1/01 0:00,,10/22/13 0:00,Permanent,,N,VT,Middlebury,5753,
0007WB,2046,Active,0007WB-5,52,NA,NA,NA,NA,NA,,Addison,Weybridge Town,1/1/01 0:00,,5/3/12 0:00,Permanent,,N,VT,Weybridge,5753,
0007WB,2046,Active,0007WB-6,23,NA,NA,NA,NA,NA,,Addison,Shoreham Town,1/1/01 0:00,,10/22/02 0:00,Permanent,,N,VT,Shoreham,5770,
0007WB,2046,Active,0007WB-8,26,NA,NA,NA,NA,NA,,Addison,Whiting Town,1/1/01 0:00,,10/31/14 0:00,Permanent,,N,VT,Whiting,0,
0007WB,2046,Active,0007WB-9,15,NA,NA,NA,NA,NA,,Addison,Lincoln Town,1/1/01 0:00,,6/1/06 0:00,Permanent,,N,VT,Lincoln,5443,
0007WB,2046,Active,0007WB-10,15,NA,NA,NA,NA,NA,,Addison,Lincoln Town,1/1/01 0:00,,6/1/06 0:00,Permanent,,N,VT,Lincoln,5443,
0007WB,2046,Active,0007WB-11,0,NA,NA,NA,NA,NA,,Addison,Shoreham Town,1/1/01 0:00,10/31/15 0:00,5/10/06 0:00,Permanent,,N,VT,Shoreham,0,
0007WB,2046,Active,0007WB-12,20,NA,NA,NA,NA,NA,,Addison,Shoreham Town,1/1/01 0:00,,10/1/03 0:00,Permanent,,N,VT,Shoreham,5770,
0007WB,2046,Active,0007WB-13,21,NA,NA,NA,NA,NA,,Addison,New Haven Town,1/1/01 0:00,,10/25/07 0:00,Permanent,,N,VT,New Haven,5491,
0007WB,2046,Active,0007WB-14,75,NA,NA,NA,NA,NA,,Addison,Weybridge Town,1/1/01 0:00,,4/29/15 0:00,Permanent,,N,VT,Weybridge,0,
0007WB,2046,Active,0007WB-15,100,NA,NA,NA,NA,NA,,Addison,Lincoln Town,1/1/01 0:00,,6/1/06 0:00,Permanent,,N,VT,Lincoln,0,
0007WB,2046,Active,0007WB-16,0,NA,NA,NA,NA,NA,,Addison,Shoreham Town,1/1/01 0:00,10/31/15 0:00,9/25/06 0:00,Permanent,,N,VT,Shoreham,0,
0007WB,2046,Active,0007WB-17,15,NA,NA,NA,NA,NA,,Addison,Weybridge Town,1/1/01 0:00,,10/19/06 0:00,Permanent,,N,VT,Weybridge,5753,
0007WB,2046,Active,0007WB-18,28,NA,NA,NA,NA,NA,,Addison,Panton Town,1/1/01 0:00,,10/17/14 0:00,Permanent,,N,VT,Panton,0,
0007WB,2046,Active,0007WB-19,27,NA,NA,NA,NA,NA,,Addison,Panton Town,1/1/01 0:00,,10/31/08 0:00,Permanent,,N,VT,Panton,5491,
0007WB,2046,Active,0007WB-22,82,NA,NA,NA,NA,NA,,Addison,Bridport Town,4/1/13 0:00,,5/12/14 0:00,Permanent,,N,VT,Bridport,5734,
0007WB,2046,Active,0007WB-23,15,NA,NA,NA,NA,NA,,Addison,New Haven Town,1/1/12 0:00,,,Permanent,,N,VT,New Haven,5472,
0007WB,2046,Active,0007WB-24,15,NA,NA,NA,NA,NA,,Addison,Whiting Town,8/21/13 0:00,,,Permanent,,N,VT,Whiting,0,
0007WB,2046,Active,0007WB-25,115,NA,NA,NA,NA,NA,,Addison,New Haven Town,11/13/15 0:00,,,Permanent,,N,VT,New Haven,5472,
00089K,2067,Closed,00089K-1,3,3,3,0.5,0.5,NA,,Orleans,Craftsbury Town,1/1/01 0:00,,,Permanent,,N,VT,Craftsbury,5826,
0008AY,2346,Active,0008AY-1,2,NA,NA,NA,NA,NA,,Windham,Jamaica Town,1/1/01 0:00,,5/22/96 0:00,Permanent,,N,VT,Rawsonville,5155,
00076A,2380,Active,00076A-1,8,2,2,0.2,0.2,NA,,Bennington,Pownal Town,1/1/01 0:00,,7/8/88 0:00,Permanent,,N,VT,Pownal,5201,
00082N,2402,Active,00082N-1,8,5,NA,0.384615385,NA,NA,,Rutland,Tinmouth Town,1/1/01 0:00,,6/23/88 0:00,Permanent,,N,VT,Tinmouth,5777,
00082N,2402,Active,00082N-2,4,4,NA,0.5,NA,NA,,Rutland,West Rutland Town,2/10/16 0:00,,,Permanent,,N,VT,West Rutland,5777,
00082N,2402,Active,00082N-3,3,NA,NA,NA,NA,NA,,Rutland,Poultney Town,8/2/17 0:00,,,Permanent,,N,VT,Poultney,5741,
0007HC,2428,Active,0007HC-1,1,0,0,0,0,NA,<?>,Windham,Windham Town,1/1/01 0:00,,7/17/17 0:00,Permanent,,N,VT,Windham,5359,
0007H6,2429,Active,0007H6-1,4,NA,NA,NA,NA,NA,,Windham,Windham Town,1/1/01 0:00,,6/28/89 0:00,Permanent,,N,VT,Windham,5359,
0007BD,2441,Active,0007BD-2,14,0,0,0,0,NA,<1%,Windham,Westminster Town,1/1/01 0:00,,5/27/99 0:00,Permanent,,N,VT,,0,
0007BD,2441,Active,0007BD-3,8,6,6,0.428571429,0.428571429,NA,<1%,Windham,Westminster Town,1/1/01 0:00,,11/6/03 0:00,Permanent,,N,VT,Putney,5346,
0008A5,2478,Active,0008A5-1,6,2,1,0.25,0.142857143,NA,,Chittenden,Shelburne Town,1/1/01 0:00,,4/18/05 0:00,Permanent,,N,VT,Shelburne,5482,
0007GH,2512,Active,0007GH-1,1,1,1,0.5,0.5,NA,,Chittenden,Richmond Town,1/1/01 0:00,,,Permanent,,N,VT,Richmond,5477,
764,2520,Active,000764-3,4,2,1,0.333333333,0.2,NA,,Bennington,Pownal Town,6/8/15 0:00,,,Permanent,,N,VT,Pownal,5261,
764,2520,Active,000764-1,3,2,2,0.4,0.4,NA,,Bennington,Pownal Town,8/31/10 0:00,,,Permanent,,N,VT,Pownal,5261,
764,2520,Active,000764-2,3,2,2,0.4,0.4,NA,,Bennington,Pownal Town,1/1/01 0:00,,11/18/03 0:00,Permanent,,N,VT,Pownal,5261,
00078A,2556,Closed,00078A-1,5,3,3,0.375,0.375,NA,<heavy>,Rutland,Pawlet Town,1/1/01 0:00,,8/4/93 0:00,Permanent,,N,VT,Pawlet,,
00082C,2576,Closed,00082C-1,3,3,3,0.5,0.5,NA,<Low>,Franklin,Swanton Town,1/1/01 0:00,,7/26/16 0:00,Permanent,180,N,VT,Swanton,5488,
00082C,2576,Closed,00082C-2,0,3,NA,1,NA,,,Unknown,,7/25/16 0:00,,,Permanent,,N,VT,Swanton,5488,
00073B,2582,Active,00073B-1,4,2,1,0.333333333,0.2,NA,,Chittenden,Essex Town,1/1/01 0:00,,,Permanent,,N,VT,Essex Junction,05452-3612,
0008G7,2591,Active,0008G7-3,9,4,3,0.307692308,0.25,NA,,Caledonia,Hardwick Town,1/1/01 0:00,,4/25/11 0:00,Permanent,,N,VT,Hardwick,5836,
0008G7,2591,Active,0008G7-5,8,5,4,0.384615385,0.333333333,NA,,Lamoille,Morristown Town,1/25/11 0:00,,,Permanent,,N,VT,Morrisville,5661,
0007HP,2606,Active,0007HP-1,3,NA,NA,NA,NA,NA,,Bennington,Winhall Town,1/1/01 0:00,,7/12/89 0:00,Permanent,,N,VT,Bondville,5340,
00082V,2649,Active,00082V-1,2,NA,NA,NA,NA,NA,,Windsor,Ludlow Town,1/1/01 0:00,,,Permanent,,N,VT,Ludlow,5149,
0008GB,2706,Active,0008GB-5,15,0,0,0,0,NA,,Rutland,Sudbury Town,4/28/11 0:00,,10/25/14 0:00,Permanent,,N,VT,Sudbury,5733,
0008GB,2706,Active,0008GB-6,15,0,0,0,0,NA,,Rutland,Brandon Town,5/25/16 0:00,,,Permanent,,N,VT,Chazy,12921,
0008GB,2706,Active,0008GB-1,15,1,0,0.0625,0,NA,,Addison,Orwell Town,1/1/01 0:00,,10/25/14 0:00,Permanent,,N,VT,Orwell,5760,
0008GB,2706,Active,0008GB-3,15,3,0,0.166666667,0,NA,,Addison,Leicester Town,5/1/10 0:00,,10/25/14 0:00,Permanent,,N,VT,Leicester,0,
0008GB,2706,Active,0008GB-7,15,NA,NA,NA,NA,NA,,Rutland,Brandon Town,6/5/17 0:00,,,Permanent,,N,VT,Brandon,5733,
0008GV,2724,Active,0008GV-1,1,5,3,0.833333333,0.75,NA,,Windham,Jamaica Town,1/1/01 0:00,,,Permanent,,N,VT,Jamaica,5343,
0008GW,2725,Active,0008GW-1,20,NA,NA,NA,NA,NA,,Rutland,Hubbardton Town,1/1/01 0:00,,8/20/15 0:00,Permanent,,N,VT,Hubbardton,5753,
0008GW,2725,Active,0008GW-2,15,NA,NA,NA,NA,NA,,Rutland,Castleton Town,6/19/15 0:00,,8/20/15 0:00,Permanent,,N,VT,Castleton,5735,
0008GW,2725,Active,0008GW-3,15,NA,NA,NA,NA,NA,,Rutland,West Rutland Town,6/19/15 0:00,,8/20/15 0:00,Permanent,,N,VT,West Rutland,5735,
0008GW,2725,Active,0008GW-4,4,NA,NA,NA,NA,NA,,Rutland,Brandon Town,7/7/17 0:00,,,Permanent,,N,VT,Brandon,5733,
0008GW,2725,Active,0008GW-5,18,NA,NA,NA,NA,NA,,Rutland,West Rutland Town,8/11/17 0:00,,,Permanent,,N,VT,West Rutland,5744,
0008H0,2730,Active,0008H0-2,4,3,0,0.428571429,0,NA,,Addison,New Haven Town,1/1/01 0:00,,,Permanent,,N,VT,New Haven,5443,
0008HF,2747,Closed,0008HF-2,4,NA,NA,NA,NA,NA,,Chittenden,Westford Town,1/1/01 0:00,,8/22/16 0:00,Permanent,,N,VT,Westford,5494,
0008HF,2747,Closed,0008HF-3,3,NA,NA,NA,NA,NA,,Chittenden,Westford Town,1/1/01 0:00,,8/22/16 0:00,Permanent,,N,VT,Westford,5494,
0008J1,2772,Active,0008J1-1,9,5,5,0.357142857,0.357142857,NA,,Orleans,Westfield Town,1/1/01 0:00,,7/22/98 0:00,Permanent,,N,VT,Westfield,5874,
0008JV,2802,Active,0008JV-1,1,1,0,0.5,0,NA,,Windsor,Norwich Town,1/1/01 0:00,,6/8/17 0:00,Permanent,,N,VT,Norwich,5055,
0008JV,2802,Active,0008JV-2,0,NA,NA,NA,NA,NA,,Windsor,Norwich Town,1/1/01 0:00,6/1/16 0:00,4/6/05 0:00,Permanent,,N,VT,Norwich,5055,
0007Z5,2834,Active,0007Z5-1,1,0,0,0,0,NA,,Unknown,,1/1/01 0:00,6/25/15 0:00,6/18/10 0:00,Permanent,,N,VT,Windsor,5089,
0007Z5,2834,Active,0007Z5-3,1,0,1,0,0.5,NA,,Windsor,Windsor Town,1/1/01 0:00,,6/27/05 0:00,Permanent,,N,VT,Windsor,0,
0007Z5,2834,Active,0007Z5-5,1,1,1,0.5,0.5,NA,,Windsor,West Windsor Town,6/25/15 0:00,,,Permanent,,N,VT,West Windsor,0,
0007Z5,2834,Active,0007Z5-6,1,2,2,0.666666667,0.666666667,NA,,Windsor,Weathersfield Town,6/25/15 0:00,,,Permanent,,N,VT,Ascutney,5089,
0008KM,2847,Active,0008KM-1,2,5,5,0.714285714,0.714285714,NA,,Orleans,Newport City,1/1/01 0:00,,,Permanent,,N,VT,Newport Center,5857,
0008KW,2864,Active,0008KW-1,4,2,2,0.333333333,0.333333333,NA,,Rutland,Mount Holly Town,1/1/01 0:00,,11/1/00 0:00,Permanent,,N,VT,Mt. Holly,5758,
0007QK,2869,Active,0007QK-3,7,14,14,0.666666667,0.666666667,NA,,Windsor,Ludlow Town,1/1/01 0:00,,9/5/95 0:00,Permanent,,N,VT,Ludlow,5149,
0007QK,2869,Active,0007QK-1,0,NA,NA,NA,NA,NA,,Windsor,Ludlow Town,1/1/01 0:00,6/1/15 0:00,9/5/95 0:00,Permanent,,N,VT,Ludlow,5149,
0007QK,2869,Active,0007QK-2,0,NA,NA,NA,NA,NA,,Windsor,Ludlow Town,1/1/01 0:00,6/1/15 0:00,9/5/95 0:00,Permanent,,N,VT,Ludlow,5149,
0007QK,2869,Active,0007QK-4,0,NA,NA,NA,NA,NA,,Windsor,Ludlow Town,1/1/01 0:00,6/1/15 0:00,9/5/95 0:00,Permanent,,N,VT,Ludlow,5149,
0007DJ,2870,Active,0007DJ-4,1,0,0,0,0,NA,,Addison,Lincoln Town,1/1/01 0:00,,,Permanent,,N,VT,Lincoln,5443,
0007DJ,2870,Active,0007DJ-13,18,12,1,0.4,0.052631579,11,"<4%, 11 mites, sugar shake>",Unknown,,7/13/17 0:00,,,Permanent,,N,VT,New Haven,5472,
0007DJ,2870,Active,0007DJ-2,24,5,5,0.172413793,0.172413793,NA,,Addison,Cornwall Town,9/6/12 0:00,,10/17/14 0:00,Permanent,,N,VT,Cornwall,0,
0007DJ,2870,Active,0007DJ-8,11,7,4,0.388888889,0.266666667,NA,,Addison,Middlebury Town,6/18/15 0:00,,6/16/15 0:00,Permanent,,N,VT,Middlebury,5753,
0007DJ,2870,Active,0007DJ-7,23,13,10,0.361111111,0.303030303,NA,,Addison,Middlebury Town,9/6/12 0:00,,6/20/14 0:00,Permanent,,N,VT,Middlebury,5753,
0007DJ,2870,Active,0007DJ-9,1,1,1,0.5,0.5,NA,,Addison,Middlebury Town,5/19/16 0:00,,,Permanent,,N,VT,Middlebury,5753,
0007DJ,2870,Active,0007DJ-5,2,3,2,0.6,0.5,NA,,Addison,Cornwall Town,1/1/01 0:00,,6/4/13 0:00,Permanent,,N,VT,Cornwall,5753,
0007DJ,2870,Active,0007DJ-3,9,12,10,0.571428571,0.526315789,NA,,Addison,Cornwall Town,1/1/01 0:00,,7/6/15 0:00,Permanent,,N,VT,Cornwall,5753,
0007DJ,2870,Active,0007DJ-11,6,9,7,0.6,0.538461538,NA,,Addison,Middlebury Town,5/19/16 0:00,,,Permanent,,N,VT,Middlebury,5753,
0007DJ,2870,Active,0007DJ-12,5,10,8,0.666666667,0.615384615,29,"<10%, 29 mites>",Unknown,,7/13/17 0:00,,,Permanent,,N,VT,Ferrisburgh,5456,
0007B6,2875,Active,0007B6-1,2,1,1,0.333333333,0.333333333,NA,,Windsor,Woodstock Town,2/25/14 0:00,,,Permanent,,N,VT,Woodstock,5091,
00077J,2877,Active,00077J-1,2,0,0,0,0,NC,<Unknown>,Chittenden,Hinesburg Town,1/1/01 0:00,,7/12/07 0:00,Permanent,,N,VT,Hinesburg,5461,
00082W,2880,Active,00082W-2,3,0,0,0,0,NC,,Addison,Panton Town,11/20/15 0:00,,,Permanent,,N,VT,Panton,0,
850,2887,Active,000850-1,2,0,0,0,0,NA,<?>,Windsor,Andover Town,6/16/15 0:00,,6/18/17 0:00,Permanent,,N,VT,Andover,5143,
00076X,2892,Active,00076X-1,1,1,NA,0.5,NA,0,,Caledonia,Danville Town,1/1/01 0:00,,7/29/09 0:00,Permanent,,N,VT,Danville,5828,
0008M4,2896,Active,0008M4-1,2,0,0,0,0,NA,,Orange,Thetford Town,1/1/01 0:00,,7/13/17 0:00,Permanent,,N,VT,Thetford,5074,
0008M7,2899,Active,0008M7-1,5,1,NA,0.166666667,NA,NA,,Rutland,Proctor Town,1/1/01 0:00,,8/7/95 0:00,Permanent,,N,VT,Proctor,5765,
877,2902,Active,000877-1,3,2,2,0.4,0.4,NA,,Orange,Fairlee Town,5/15/95 0:00,,,Permanent,,N,VT,Fairlee,5045,
0007VF,2915,Active,0007VF-1,1,0,0,0,0,NC,,Caledonia,Ryegate Town,1/1/01 0:00,,,Permanent,,N,VT,Ryegate,5069,
0007Y6,2922,Active,0007Y6-1,3,NA,NA,NA,NA,NA,,Windsor,Hartland Town,1/1/01 0:00,,6/5/08 0:00,Permanent,,N,VT,Hartland 4-Corners,5048,
00083W,2931,Closed,00083W-1,1,1,1,0.5,0.5,NA,,Washington,Montpelier City,1/1/01 0:00,,10/8/12 0:00,Permanent,,N,VT,Montpelier,5602,
0007GW,2937,Closed,0007GW-1,1,NA,NA,NA,NA,NA,,Rutland,Middletown Springs Town,1/1/01 0:00,,7/7/05 0:00,Permanent,,N,VT,Middletown Spg,5661,
0007GW,2937,Closed,0007GW-2,2,NA,NA,NA,NA,NA,,,,1/1/01 0:00,,7/7/05 0:00,Permanent,,N,PA,Middletown Spg,18018,
0007GW,2937,Closed,0007GW-4,1,NA,NA,NA,NA,NA,,Rutland,Middletown Springs Town,1/1/01 0:00,,7/7/05 0:00,Permanent,,N,VT,Middletown Spg,5661,
0007GW,2937,Closed,0007GW-5,0,NA,NA,NA,NA,NA,,,,1/1/01 0:00,11/1/15 0:00,9/1/06 0:00,Permanent,,N,WI,Middletown Spg,53515,
0007GW,2937,Closed,0007GW-6,1,NA,NA,NA,NA,NA,,Rutland,Middletown Springs Town,11/7/16 0:00,,,Permanent,,N,VT,Middletown Springs,5757,
0007BF,2956,Closed,0007BF-1,2,3,3,0.6,0.6,NA,,Bennington,Bennington Town,1/1/01 0:00,,4/15/98 0:00,Permanent,,N,VT,Bennington,,
0007K8,2969,Active,0007K8-1,2,2,2,0.5,0.5,NA,,Caledonia,Sheffield Town,1/1/01 0:00,,,Permanent,,N,VT,Sheffield,5866,
00082P,2970,Active,00082P-1,4,1,1,0.2,0.2,NC,,Rutland,Pittsford Town,1/1/01 0:00,,3/30/05 0:00,Permanent,,N,VT,Florence,5763,
00082P,2970,Active,00082P-3,1,2,2,0.666666667,0.666666667,NA,,Rutland,Pittsford Town,6/19/12 0:00,,7/25/03 0:00,Permanent,,N,VT,Pittsford,5763,
00082P,2970,Active,00082P-4,0,NA,NA,NA,NA,NA,,Rutland,Brandon Town,6/19/12 0:00,6/1/16 0:00,3/30/05 0:00,Permanent,,N,VT,Brandon,5733,
0007ZC,2985,Closed,0007ZC-1,1,NA,NA,NA,NA,NA,,Lamoille,Wolcott Town,1/1/01 0:00,,4/16/97 0:00,Permanent,,N,VT,Wolcott,5680,
0007P5,2998,Active,0007P5-1,0,2,2,1,1,NA,,Windham,Putney Town,1/1/01 0:00,,6/10/03 0:00,Permanent,,N,VT,Putney,5346,
0008K9,3008,Active,0008K9-1,0,NA,NA,NA,NA,NA,,Rutland,Wells Town,1/1/01 0:00,,6/10/03 0:00,Permanent,,N,VT,Wells,5774,
0007YY,3036,Active,0007YY-1,2,1,1,0.333333333,0.333333333,NC,,Addison,Bristol Town,1/1/01 0:00,,6/23/04 0:00,Permanent,,N,VT,Bristol,5443,
00074A,3038,Active,00074A-1,1,1,1,0.5,0.5,NA,,Rutland,Shrewsbury Town,1/1/01 0:00,,8/29/08 0:00,Permanent,,N,VT,Shrewsbury,5738,
0007PV,3053,Closed,0007PV-1,1,1,NA,0.5,NA,NA,,Chittenden,Bolton Town,1/1/01 0:00,,9/3/98 0:00,Permanent,,N,VT,Bolton,5676,
0007PV,3053,Closed,0007PV-2,1,1,NA,0.5,NA,NA,,Washington,Waterbury Town,11/4/15 0:00,,,Permanent,,N,VT,Waterbury,6677,
0008JB,3058,Closed,0008JB-1,1,NA,NA,NA,NA,NA,,Franklin,Fairfield Town,1/1/01 0:00,,6/25/07 0:00,Permanent,,N,VT,East Fairfield,5448,
00085P,3071,Active,00085P-2,4,2,2,0.333333333,0.333333333,NA,,Chittenden,Underhill Town,1/1/01 0:00,,5/10/11 0:00,Permanent,,N,VT,Underhill Center,5490,
00085P,3071,Active,00085P-1,6,4,4,0.4,0.4,NA,,Chittenden,Underhill Town,1/1/01 0:00,,8/29/07 0:00,Permanent,,N,VT,Underhill,5489,
00085P,3071,Active,00085P-4,1,1,1,0.5,0.5,NA,,Chittenden,Jericho Town,7/20/15 0:00,,,Permanent,,N,VT,Jericho,5465,
00085P,3071,Active,00085P-3,1,4,4,0.8,0.8,NA,,Chittenden,Jericho Town,1/1/01 0:00,,6/7/06 0:00,Permanent,,N,VT,Jericho,5465,
00085P,3071,Active,00085P-5,2,NA,NA,NA,NA,NA,,Chittenden,Westford Town,6/8/17 0:00,,,Permanent,,N,VT,Westford,0,
00075N,3091,Active,00075N-4,1,1,NA,0.5,NA,NA,,Washington,Barre City,10/27/15 0:00,,,Permanent,,N,VT,East Barre,5641,
00075N,3091,Active,00075N-3,2,2,NA,0.5,NA,NA,,Orange,Williamstown Town,1/1/01 0:00,,9/13/05 0:00,Permanent,,N,VT,Williamstown,5679,
00075N,3091,Active,00075N-5,2,2,NA,0.5,NA,NA,,Washington,Barre City,7/25/17 0:00,,,Permanent,,N,VT,Barre,5641,
713,3094,Active,000713-1,2,2,2,0.5,0.5,NA,,Washington,Waterbury Town,1/1/99 0:00,,,Permanent,,N,VT,Waterbury Center,5677,
0007JW,3097,Active,0007JW-2,21,4,4,0.16,0.16,NA,,Addison,Panton Town,1/1/01 0:00,,4/11/07 0:00,Permanent,,N,VT,Panton,5491,
0007JW,3097,Active,0007JW-3,3,2,2,0.4,0.4,NA,,Chittenden,Underhill Town,8/26/15 0:00,,,Permanent,,N,VT,Vergennes,05491-9090,
00078F,3098,Active,00078F-1,5,6,5,0.545454545,0.5,NA,,Chittenden,Jericho Town,1/1/01 0:00,,9/21/05 0:00,Permanent,,N,VT,Jericho,5465,
00070W,3106,Active,00070W-1,2,NA,NA,NA,NA,NA,,Chittenden,Underhill Town,1/1/01 0:00,,9/21/05 0:00,Permanent,,N,VT,Underhill,5489,
0007G1,3113,Closed,0007G1-2,4,4,4,0.5,0.5,NA,,Chittenden,South Burlington City,5/27/16 0:00,,,Permanent,,N,VT,South Burlington,5403,
0007G1,3113,Closed,0007G1-1,0,NA,NA,NA,NA,NA,,Orange,Randolph Town,1/1/01 0:00,5/1/16 0:00,9/23/15 0:00,Permanent,,N,VT,Randolph Center,05061-4449,
0007JF,3122,Active,0007JF-1,4,1,1,0.2,0.2,NA,,Orange,Strafford Town,1/1/01 0:00,,6/8/17 0:00,Permanent,,N,VT,Strafford,0,
0007JF,3122,Active,0007JF-2,2,1,NA,0.333333333,NA,NA,,Windsor,Norwich Town,7/10/15 0:00,,6/8/17 0:00,Permanent,,N,VT,Norwich,0,
00085M,3127,Closed,00085M-1,1,1,1,0.5,0.5,NA,,Windham,Jamaica Town,1/1/01 0:00,,10/1/01 0:00,Permanent,,N,VT,Jamaica,5343,
